GrLivArea,BedroomAbvGr,TotalBathrooms,SalePrice
864.0,3.0,2.0,136500
1090.0,2.0,2.5,157000
1717.0,3.0,2.5,187500
1593.0,3.0,2.5,178000
2230.0,5.0,2.0,118500
892.0,3.0,1.0,100000
1709.0,2.0,3.0,328900
1712.0,4.0,2.0,145000
1393.0,3.0,1.5,135500
2217.0,4.0,3.0,268000
1505.0,2.0,2.0,149500
924.0,3.0,1.0,122900
1683.0,3.0,2.5,172500
1068.0,3.0,1.5,154500
1383.0,3.0,2.0,165000
1535.0,4.0,2.0,118858
1796.0,4.0,2.5,140000
951.0,2.0,1.0,106500
2240.0,6.0,2.0,142953
2364.0,2.0,3.5,611657
1236.0,3.0,1.0,135000
858.0,2.0,1.0,110000
1306.0,2.0,2.0,153000
1509.0,3.0,2.5,180000
1670.0,3.0,2.0,240000
902.0,3.0,1.0,125500
1063.0,3.0,2.0,128000
1636.0,3.0,3.0,255000
2057.0,3.0,1.5,250000
902.0,2.0,2.0,131000
1484.0,3.0,2.5,174000
2274.0,5.0,2.0,154300
1268.0,3.0,1.5,143500
1015.0,3.0,1.0,88000
2002.0,4.0,2.0,145000
1224.0,2.0,2.5,173733
1092.0,3.0,1.5,75000
480.0,1.0,1.0,35311
1229.0,3.0,1.0,135000
2127.0,4.0,3.5,238000
1414.0,3.0,2.0,176500
1721.0,3.0,3.0,201000
2200.0,4.0,5.0,145900
1316.0,3.0,2.0,169990
1617.0,2.0,3.0,193000
1686.0,3.0,3.0,207500
1126.0,3.0,2.5,175000
2374.0,4.0,2.5,285000
1978.0,4.0,2.5,176000
1788.0,3.0,2.0,236500
2236.0,4.0,2.5,222000
1466.0,3.0,2.0,201000
925.0,2.0,1.5,117500
1905.0,3.0,2.0,320000
1500.0,3.0,2.0,190000
2069.0,4.0,3.0,242000
747.0,1.0,1.0,79900
1200.0,2.0,3.0,184900
1971.0,3.0,2.5,253000
1962.0,3.0,2.5,239799
2403.0,4.0,2.0,244400
1728.0,4.0,2.0,150900
2060.0,3.0,3.5,214000
1440.0,4.0,4.0,150000
1632.0,4.0,2.0,143000
1344.0,3.0,1.5,137500
1869.0,2.0,1.0,124900
1144.0,3.0,2.0,143000
1629.0,3.0,3.0,270000
1776.0,3.0,2.5,192500
1381.0,3.0,2.5,197500
864.0,3.0,2.0,129000
965.0,3.0,2.0,119900
768.0,2.0,1.5,133900
1968.0,4.0,3.0,172000
980.0,4.0,3.0,127500
1958.0,4.0,2.0,145000
1229.0,2.0,1.5,124000
1057.0,3.0,1.0,132000
1337.0,3.0,3.0,185000
1416.0,3.0,3.5,155000
858.0,2.0,2.0,116500
2872.0,4.0,3.5,272000
1548.0,3.0,3.5,155000
1800.0,2.0,2.0,239000
1894.0,4.0,3.5,214900
1484.0,3.0,2.5,178900
1308.0,2.0,2.5,160000
1098.0,3.0,2.0,135000
968.0,2.0,1.0,37900
1095.0,2.0,2.0,140000
1192.0,4.0,1.5,135000
1626.0,2.0,2.0,173000
918.0,2.0,2.0,99500
1428.0,3.0,2.0,182000
2019.0,3.0,1.0,167500
1382.0,3.0,3.5,165000
869.0,2.0,1.0,85500
1241.0,1.0,2.5,199900
894.0,3.0,1.0,110000
1121.0,3.0,2.0,139000
999.0,3.0,2.0,178400
2612.0,4.0,3.5,336000
1266.0,2.0,2.0,159895
2290.0,4.0,2.5,255900
1734.0,4.0,2.0,126000
1164.0,3.0,2.0,125000
1635.0,2.0,1.0,117000
1940.0,3.0,3.5,395192
2030.0,4.0,2.5,195000
1576.0,3.0,2.5,197000
2392.0,3.0,3.5,348000
1742.0,4.0,1.5,168000
1851.0,3.0,2.5,187000
1500.0,3.0,2.5,173900
1718.0,3.0,3.0,337500
1230.0,3.0,2.5,121600
1050.0,3.0,2.0,136500
1442.0,2.0,2.0,185000
1077.0,3.0,1.0,91000
1208.0,2.0,3.0,206000
944.0,2.0,1.0,82000
691.0,2.0,1.0,86000
1574.0,3.0,2.0,232000
1680.0,4.0,2.0,136905
1504.0,1.0,2.0,181000
985.0,3.0,2.0,149900
1657.0,3.0,2.5,163500
1092.0,3.0,1.5,88000
1710.0,3.0,2.0,240000
1522.0,4.0,2.0,102000
1271.0,4.0,2.0,135000
1664.0,4.0,2.0,100000
1502.0,3.0,1.5,165000
1022.0,2.0,2.0,85000
1082.0,2.0,1.0,119200
1665.0,3.0,3.5,227000
1504.0,3.0,3.0,203000
1360.0,1.0,2.0,187500
1472.0,3.0,2.5,160000
1506.0,2.0,2.0,213490
1132.0,2.0,2.5,176000
1220.0,2.0,3.0,194000
1248.0,2.0,1.0,87000
1504.0,2.0,2.0,191000
2898.0,2.0,3.0,287000
882.0,3.0,2.0,112500
1264.0,3.0,2.0,167500
1646.0,3.0,3.0,293077
1376.0,3.0,2.0,105000
1218.0,3.0,2.0,118000
1928.0,5.0,2.0,160000
3082.0,5.0,3.5,197000
2520.0,5.0,3.5,310000
1654.0,3.0,3.0,230000
954.0,2.0,1.0,119750
845.0,3.0,1.0,84000
1620.0,2.0,3.0,315500
2263.0,3.0,2.5,287000
1344.0,3.0,1.5,97000
630.0,1.0,2.0,80000
1803.0,3.0,3.0,155000
1632.0,4.0,2.0,173000
1306.0,1.0,3.0,196000
2329.0,4.0,3.5,262280
2524.0,4.0,3.5,278000
1733.0,4.0,2.0,139600
2868.0,4.0,3.5,556581
990.0,3.0,1.5,145000
1771.0,3.0,1.0,115000
930.0,2.0,1.0,84900
1302.0,3.0,2.0,176485
1316.0,3.0,2.0,200141
1977.0,4.0,2.0,165000
1526.0,4.0,1.0,144500
1989.0,3.0,3.5,255000
1523.0,3.0,2.5,180000
1364.0,2.0,3.0,185850
1850.0,3.0,2.5,248000
2184.0,3.0,3.5,335000
1991.0,3.0,1.5,220000
1338.0,2.0,3.0,213500
894.0,2.0,1.0,81000
2337.0,5.0,2.0,90000
1103.0,2.0,1.0,110500
1154.0,3.0,1.5,154000
2260.0,3.0,3.5,328000
1571.0,3.0,2.5,178000
1611.0,4.0,2.5,167900
2521.0,5.0,3.5,151400
893.0,2.0,1.5,135000
1048.0,3.0,2.0,135000
1556.0,4.0,1.5,154000
1456.0,4.0,2.5,91500
1426.0,3.0,1.5,159500
1240.0,2.0,2.0,194000
1740.0,3.0,1.5,219500
1466.0,3.0,2.5,170000
1096.0,3.0,2.0,138800
848.0,1.0,2.0,155900
990.0,3.0,1.0,126000
1258.0,3.0,2.5,145000
1040.0,3.0,2.5,133000
1459.0,3.0,2.0,192000
1251.0,3.0,2.0,160000
1498.0,3.0,2.5,187500
996.0,2.0,2.0,147000
1092.0,3.0,1.5,83500
1953.0,3.0,2.5,252000
1709.0,3.0,2.0,137500
1247.0,1.0,2.5,197000
1040.0,2.0,2.0,92900
1252.0,2.0,3.5,160000
1694.0,4.0,2.0,136500
1200.0,1.0,2.5,146000
936.0,2.0,2.0,129000
1314.0,3.0,2.0,176432
1355.0,3.0,1.5,127000
1088.0,2.0,1.5,170000
1324.0,3.0,1.0,128000
1601.0,3.0,2.0,157000
438.0,1.0,1.0,60000
950.0,3.0,1.0,119500
1134.0,2.0,1.0,135000
1194.0,3.0,1.5,159500
1302.0,3.0,2.5,106000
2622.0,3.0,3.5,325000
1442.0,3.0,3.0,179900
2021.0,3.0,2.5,274725
1690.0,3.0,2.5,181000
1836.0,3.0,3.0,280000
1658.0,3.0,3.5,188000
1964.0,4.0,2.5,205000
816.0,2.0,2.0,129900
1008.0,2.0,2.0,134500
833.0,2.0,1.0,117000
1734.0,3.0,3.0,318000
1419.0,3.0,3.5,184100
894.0,3.0,2.0,130000
1601.0,3.0,1.5,140000
1040.0,3.0,1.0,133700
1012.0,2.0,1.0,118400
1552.0,3.0,2.0,212900
960.0,3.0,1.0,112000
698.0,2.0,1.5,118000
1482.0,3.0,2.5,163900
1005.0,2.0,1.0,115000
1555.0,2.0,2.0,174000
1530.0,3.0,3.0,259000
1959.0,4.0,2.5,215000
936.0,2.0,2.0,140000
1981.0,4.0,3.0,135000
974.0,3.0,1.0,93500
2210.0,5.0,2.0,117500
2020.0,3.0,2.5,239500
1600.0,3.0,2.5,169000
986.0,2.0,1.0,102000
1252.0,3.0,1.0,119000
1020.0,2.0,1.0,94000
1567.0,2.0,3.0,196000
1167.0,3.0,1.0,144000
952.0,2.0,2.0,139000
1868.0,4.0,3.5,197500
2828.0,4.0,4.0,424870
1006.0,3.0,1.0,80000
924.0,2.0,2.0,80000
1576.0,3.0,1.0,149000
1298.0,3.0,3.0,180000
1564.0,3.0,1.5,174500
1111.0,2.0,1.0,116900
1482.0,3.0,1.5,143000
932.0,2.0,1.0,124000
1466.0,3.0,1.5,149900
1811.0,2.0,1.0,230000
816.0,2.0,1.0,120500
1820.0,4.0,2.0,201800
1437.0,3.0,3.0,218000
1265.0,3.0,2.5,179900
1314.0,2.0,3.0,230000
1580.0,3.0,2.0,235128
1876.0,4.0,2.5,185000
1456.0,3.0,2.5,146000
1640.0,3.0,2.0,224000
894.0,3.0,1.0,129000
1258.0,0.0,3.0,108959
1432.0,2.0,2.5,194000
1502.0,3.0,2.0,233170
1694.0,3.0,2.0,245350
1671.0,3.0,3.5,173000
2108.0,4.0,2.0,235000
3627.0,4.0,4.5,625000
1118.0,3.0,2.0,171000
1261.0,3.0,2.0,163000
1250.0,2.0,2.5,171900
3086.0,3.0,3.0,200500
2345.0,4.0,2.5,239000
2872.0,4.0,2.5,285000
923.0,3.0,2.0,119500
1224.0,3.0,1.0,115000
1343.0,3.0,1.5,154900
1124.0,3.0,1.0,93000
2514.0,4.0,2.5,250000
1652.0,2.0,3.5,392500
4476.0,4.0,4.5,745000
1130.0,2.0,2.0,120000
1572.0,3.0,2.5,186700
1221.0,4.0,2.0,104900
1699.0,3.0,3.0,95000
1624.0,2.0,3.0,262000
1660.0,3.0,2.5,195000
1804.0,3.0,2.5,189000
1622.0,3.0,2.0,168000
1441.0,2.0,2.5,174000
1472.0,3.0,1.0,125000
1224.0,2.0,3.0,165000
1352.0,4.0,1.5,158000
1456.0,3.0,2.5,176000
1863.0,4.0,2.5,219210
1690.0,3.0,1.0,144000
1212.0,3.0,2.0,178000
1382.0,3.0,1.5,148000
864.0,3.0,1.0,116050
1779.0,3.0,2.5,197900
1348.0,3.0,2.0,117000
1630.0,3.0,2.0,213000
1074.0,3.0,2.5,153500
2196.0,3.0,2.0,271900
1056.0,2.0,2.0,107000
1700.0,3.0,3.0,200000
1283.0,3.0,2.0,140000
1660.0,3.0,3.0,290000
1845.0,3.0,2.5,189000
1752.0,4.0,2.0,164000
672.0,2.0,2.0,113000
960.0,0.0,1.5,145000
999.0,3.0,2.0,134500
894.0,3.0,1.0,125000
1902.0,4.0,2.0,112000
1314.0,3.0,3.0,229456
912.0,2.0,1.0,80500
1218.0,3.0,1.5,91500
912.0,2.0,1.0,115000
1211.0,3.0,1.0,134000
1846.0,3.0,2.0,143000
2136.0,4.0,2.0,137900
1490.0,3.0,3.5,184000
1138.0,3.0,1.5,145000
1933.0,4.0,2.5,214000
912.0,2.0,2.0,147000
1702.0,1.0,2.5,367294
1507.0,4.0,2.0,127000
2620.0,4.0,3.0,190000
1190.0,3.0,2.0,132500
1224.0,2.0,2.0,101800
1188.0,3.0,2.0,142000
1964.0,4.0,1.5,130000
1784.0,4.0,1.5,138887
1626.0,2.0,2.5,175500
1948.0,4.0,2.5,195000
1141.0,3.0,1.5,142500
1484.0,2.0,2.0,265900
1768.0,3.0,3.5,224900
1689.0,3.0,2.0,248328
1173.0,3.0,3.0,170000
2076.0,2.0,3.5,465000
1517.0,3.0,1.0,230000
1868.0,3.0,3.5,178000
1553.0,3.0,2.5,186500
1034.0,3.0,2.0,169900
2058.0,3.0,1.5,129500
988.0,3.0,1.0,119000
2110.0,3.0,3.5,244000
1405.0,2.0,2.0,171750
874.0,3.0,2.0,130000
2167.0,3.0,3.5,294000
1656.0,3.0,2.5,165400
1367.0,3.0,1.0,127500
1987.0,2.0,3.0,301500
864.0,2.0,1.0,99900
1166.0,2.0,3.0,190000
1054.0,3.0,2.5,151000
1675.0,3.0,2.5,181000
1050.0,2.0,1.0,128900
1788.0,5.0,2.0,161500
1824.0,3.0,1.0,180500
1337.0,2.0,3.0,181000
1452.0,3.0,3.5,183900
1889.0,4.0,1.5,122000
2018.0,3.0,2.0,378500
3447.0,4.0,3.5,381000
1524.0,3.0,1.5,144000
1524.0,0.0,2.5,260000
1489.0,3.0,2.0,185750
935.0,3.0,2.0,137000
1357.0,2.0,2.0,177000
1250.0,3.0,2.0,139000
1920.0,4.0,2.0,137000
1395.0,3.0,2.0,162000
1724.0,3.0,2.5,197900
2031.0,3.0,3.5,237000
1128.0,2.0,1.0,68400
1573.0,3.0,3.0,227000
1339.0,2.0,3.0,180000
1040.0,3.0,2.0,150500
1824.0,4.0,3.0,139000
2447.0,4.0,2.0,169000
1412.0,4.0,1.0,132500
1328.0,3.0,2.5,143000
1582.0,4.0,2.5,190000
1659.0,2.0,3.0,278000
1970.0,3.0,2.5,281000
1152.0,3.0,2.0,180500
1302.0,3.0,2.5,119500
2372.0,4.0,2.0,107500
1664.0,4.0,2.5,162900
864.0,2.0,2.0,115000
1052.0,3.0,2.5,138500
1128.0,3.0,3.0,155000
1072.0,2.0,3.0,140000
5642.0,3.0,4.5,160000
1246.0,3.0,2.5,154000
1983.0,3.0,2.5,225000
1494.0,3.0,1.0,177500
2526.0,4.0,3.5,290000
1616.0,3.0,2.0,232000
1708.0,3.0,2.0,130000
1652.0,2.0,3.0,325000
1368.0,2.0,2.0,202500
990.0,3.0,2.0,138000
1122.0,2.0,2.0,147000
1294.0,3.0,3.0,179200
1902.0,3.0,3.0,335000
1274.0,3.0,3.0,203000
2810.0,4.0,2.5,302000
2599.0,4.0,2.5,333168
948.0,3.0,2.0,119000
2112.0,4.0,2.5,206900
1630.0,3.0,3.0,295493
1352.0,2.0,2.0,208900
1787.0,3.0,2.0,275000
948.0,3.0,1.0,111000
1478.0,3.0,2.5,156500
720.0,2.0,1.0,72500
1923.0,3.0,3.5,190000
708.0,2.0,1.0,82500
1795.0,2.0,2.0,147000
796.0,2.0,1.0,55000
774.0,3.0,1.0,79000
816.0,3.0,1.5,130500
2792.0,5.0,2.0,256000
1632.0,3.0,2.5,176500
1588.0,3.0,2.0,227000
954.0,3.0,1.0,132500
816.0,2.0,2.0,100000
1360.0,2.0,1.5,125500
1365.0,3.0,1.5,125000
1334.0,2.0,2.5,167900
1656.0,4.0,2.0,135000
693.0,2.0,1.0,52500
1861.0,3.0,3.5,200000
864.0,3.0,1.0,128500
872.0,3.0,1.0,123000
1114.0,3.0,2.0,155000
2169.0,3.0,2.5,228500
1913.0,3.0,1.5,177000
1456.0,3.0,2.5,155835
960.0,2.0,1.0,108500
2156.0,3.0,2.0,262500
1776.0,3.0,3.0,283463
1494.0,3.0,3.0,215000
2358.0,4.0,2.0,122000
2634.0,6.0,4.5,200000
1716.0,4.0,1.5,171000
1176.0,2.0,1.0,134900
3238.0,4.0,3.5,410000
1865.0,3.0,3.5,235000
1920.0,4.0,3.0,170000
892.0,3.0,1.0,110000
1078.0,3.0,2.5,149900
1573.0,3.0,2.5,177500
1980.0,3.0,3.0,315000
2601.0,4.0,3.5,189000
1530.0,3.0,3.0,260000
1738.0,4.0,2.0,104900
1412.0,3.0,2.5,156932
1200.0,2.0,2.5,144152
1674.0,3.0,3.5,216000
1790.0,3.0,3.5,193000
1475.0,4.0,2.0,127000
848.0,1.0,2.0,144000
1668.0,3.0,3.0,232000
1374.0,2.0,1.0,105000
1661.0,3.0,2.0,165500
2097.0,3.0,3.5,274300
2633.0,2.0,3.5,466500
1958.0,3.0,2.5,250000
1571.0,3.0,2.0,239000
790.0,2.0,1.0,91000
1604.0,3.0,2.0,117000
987.0,2.0,1.5,83000
1394.0,3.0,2.5,167500
864.0,2.0,2.0,58500
2117.0,4.0,2.5,237500
1762.0,4.0,2.5,157000
1416.0,3.0,2.0,112000
1258.0,2.0,1.0,105000
1154.0,3.0,2.0,125500
2784.0,5.0,4.5,250000
2526.0,5.0,2.0,136000
1746.0,3.0,3.0,377500
1218.0,3.0,1.5,131000
1525.0,3.0,3.0,235000
1584.0,4.0,2.0,124000
900.0,3.0,2.0,123000
1912.0,3.0,2.0,163000
1500.0,2.0,3.0,246578
2482.0,4.0,2.5,281213
1687.0,3.0,2.0,160000
1513.0,4.0,1.5,137500
1904.0,3.0,2.5,138000
1608.0,3.0,2.5,137450
1158.0,3.0,1.0,120000
1593.0,3.0,3.5,193000
1294.0,2.0,2.0,193879
1464.0,3.0,3.0,282922
1214.0,3.0,1.0,105000
1646.0,2.0,3.5,275000
768.0,2.0,2.0,133000
833.0,3.0,2.0,112000
1363.0,3.0,1.0,125500
2093.0,3.0,2.5,215000
1840.0,3.0,3.5,230000
1668.0,3.0,1.5,140000
1040.0,2.0,2.0,90000
1844.0,2.0,3.0,257000
1848.0,4.0,1.5,207000
1569.0,1.0,2.5,175900
2290.0,4.0,2.0,122500
2450.0,3.0,3.5,340000
1144.0,3.0,2.5,124000
1844.0,3.0,3.0,223000
1416.0,3.0,2.5,179900
1069.0,2.0,2.0,127500
848.0,1.0,2.0,136500
2201.0,4.0,2.0,274970
1344.0,2.0,2.0,144000
1252.0,3.0,1.0,142000
2127.0,3.0,3.5,271000
1558.0,3.0,2.5,140000
804.0,2.0,2.0,119000
1440.0,3.0,2.0,182900
1838.0,4.0,2.5,192140
958.0,2.0,2.0,143750
968.0,4.0,2.0,64500
1792.0,3.0,3.5,186500
1126.0,3.0,3.0,160000
1537.0,3.0,2.5,174000
864.0,3.0,1.0,120500
1932.0,2.0,3.0,394617
1236.0,2.0,2.0,149700
1725.0,3.0,2.5,197000
2555.0,3.0,2.0,191000
848.0,1.0,2.0,149300
2007.0,3.0,3.5,310000
952.0,2.0,1.0,121000
1422.0,3.0,2.0,179600
913.0,3.0,2.0,129000
1188.0,3.0,1.0,157900
2090.0,3.0,3.5,240000
1346.0,2.0,1.5,112000
630.0,1.0,2.0,92000
1792.0,4.0,3.0,136000
1578.0,3.0,2.0,287090
1072.0,2.0,2.0,145000
1140.0,3.0,1.0,84500
1221.0,2.0,3.0,185000
1647.0,3.0,2.5,175000
2073.0,3.0,3.0,210000
2340.0,4.0,2.0,266500
1078.0,2.0,2.0,142125
1256.0,3.0,2.5,147500
1554.914438536935,2.00010308661449,2.000094772166749,174000
1123.1536769488428,3.00008371238766,1.0001010515284807,100000
2156.8987343749536,4.000217024017434,2.499884145576797,226000
1202.9439727106455,3.0000066665479834,1.9999144414172794,110000
1362.9416573214528,1.9998515186325763,1.9998593312396584,164900
1760.6232128024649,2.9995571010920536,3.000446094287414,227875
2017.8901435661908,3.000033276776913,1.9997698012845155,378500
1867.0701428200252,1.999594656076854,2.0002238847223124,190000
1668.0485444714104,2.9998093320779176,2.9996935343415974,232000
1377.9777101077543,2.9998895487175967,2.000075112926768,161000
1302.1070953475557,2.9996337469050087,2.500052215898751,106000
935.8165748764048,1.999907706856365,2.0000133314557016,140000
1310.028641619403,3.0002645283116847,1.999798182931427,164990
1535.7568060088008,3.000702223900231,3.0003212955561054,214000
1436.049343586382,2.999471087953391,3.0000972251908182,210000
2033.9216742641634,2.999986938959258,3.499903644681414,219500
1811.1054224381226,2.0001775496919185,1.0000894332330108,230000
1194.090146736991,3.0001986853540856,2.0000482244325175,148000
1120.8309360162418,2.000219929395157,1.999964453575746,140000
1127.9537087627803,2.0001625051644787,1.0001356240028572,118000
858.0280433202166,1.9999837762091683,2.0000935589506526,116500
1214.0893652533712,1.999992834792178,2.0003129287311627,140000
881.9457679580194,3.0000998677321467,0.9998619282975728,106500
1147.9677634377326,2.9995743748624224,2.000208498323468,132500
1469.885038969534,3.0001271829209375,2.5002181762744975,185000
1838.4203921356675,1.9998383012794214,2.9998494728869245,315000
1319.8063602391562,3.0002677888414517,1.9999789485731998,164500
1411.8651050820058,3.000029123264804,2.500242161247633,156932
1661.1202702280784,2.9999232706089125,2.0001699842408125,165500
1410.8149721517466,3.0000888360831195,2.000052211054436,82500
1762.0223795565773,3.99950022251088,2.5004862789036215,157000
863.9867517300706,2.0000905872653068,0.9999833939091649,99900
1513.0455901397836,3.9994165932316053,1.4999005892529933,137500
1439.9789079158293,3.9992324915138804,1.99999469722491,118000
965.009876551366,2.9998702172158356,1.9998681635395128,119900
2058.000810297252,3.000430054646187,1.5001598690562823,129500
1466.0498177533498,2.9999977859550166,2.5001918242096766,170000
1309.8493771723483,1.9997356246098734,1.9998663506601735,112000
2263.317452352565,2.9995794446811623,3.50020539998283,235000
1320.2891401426068,2.9998671592965285,2.500094556653685,162000
1217.2076938228627,3.000262076824691,3.000002743303722,173000
874.9680153115271,1.9998559404014282,1.9999460132461848,105000
2413.778050989856,3.0004649803215053,1.9998433493415328,160000
968.9687922390797,3.0005616957351964,1.5000594560910097,122000
1212.1265159060433,3.0001579344484006,2.0002727773048834,151000
1262.3204423347931,3.0003001456823286,2.5000381052155647,181500
1081.866161933083,1.9997359086773832,1.0000521941565617,119200
1710.050784379123,2.0001841333431427,2.9999319832633353,372402
1520.0343958169638,3.000254220429773,2.0000349666023984,153000
935.8861023820751,2.0000301318086966,0.9999984285060147,93000
1231.999401624419,2.9998850030081203,1.9999074946279596,162500
1568.8254491651057,1.0000424486244057,2.5002351338962403,175900
1364.0865103764104,2.0006122190428757,2.9996044289517725,185850
1297.0934342252924,2.999996566965759,1.5000620031131435,153000
1367.735103734474,1.9998305284943774,2.000272886689464,202500
1756.2058082755082,2.999998591201598,3.499450215805765,204000
1634.9981061272156,3.0000571796115345,1.5000910463564352,210000
1337.953317021745,1.9999751735222238,3.000222102245384,213500
1525.0513008114774,3.0000151889432747,2.499945635755774,177000
1977.9059940964864,3.999821394019173,2.5002140996985807,176000
839.8873221061725,2.999513491613717,0.9998852280027175,87000
1200.1667523393776,3.999589800052112,0.9998816960388665,125000
1530.1657068402058,3.0003161406156105,2.9995866991896127,259000
1500.8592324615088,2.999534569816773,2.4998723766951056,179400
1680.0040205448302,4.0003487655955245,2.0002874712656666,177000
2596.0018967343635,3.9999338761541785,3.4997594886886336,342643
1468.9536869479623,3.000227690766148,0.9999227174785462,135000
1679.9602144740677,2.9996399604786808,3.000360414133265,222000
1108.9542247370973,3.0001786930955414,1.4997012693320202,139000
1316.0560650040754,2.999785408887222,2.0001359195497868,130000
2198.2660456195636,3.999939505613803,3.4998689174543185,250000
1645.7874658277779,3.0004090306472855,2.000165753195521,248900
777.9916602698324,1.9999027565428493,1.0001592981794258,120500
1667.927618541285,3.000151496183694,3.000259726558251,232000
1501.7673659322904,2.9998970612807687,1.5000275783271615,165000
672.0388346874787,2.0000754592530923,2.000330270197296,113000
2086.75298827985,5.000114485216115,2.4999151534267057,187500
2075.830749753578,2.0000887638856293,3.5002711219187,465000
911.9499081348483,2.000219359250888,2.0004226224313917,147000
1243.9379982161354,3.0000005440833584,1.5001133902922688,150000
1664.8365788096005,3.000138631042279,3.500069670893451,227000
3227.806249992053,4.000137627252561,4.000370493017154,430000
1455.7237419113496,2.0002561081523353,1.9998769732644457,215000
848.179039736009,1.0000446289348002,2.000227248463424,141000
2554.7074656531217,3.0001773948350783,1.9998233842683042,191000
795.9443295073477,1.9999027134467895,1.0000207598261286,55000
1204.187212690267,1.9998037599329526,2.9996285307446553,162000
1217.8995574682922,2.999687111581919,1.5001989707502479,91500
1324.047930641941,3.0001743942402106,0.9999370299142735,128000
2450.214804889238,3.000503491652947,3.499343935893799,340000
1199.9974918087244,3.0000351982149924,6.000766598937473,179000
1391.917653262674,2.000310571955168,1.999912096424905,110000
1435.9099832099344,2.999597397808784,2.9999022080577054,210000
1776.5779077583932,4.000272781188518,2.999906919973022,110000
2059.915274138324,4.000393609417825,3.0000310704253326,211000
848.0226955340011,0.9999146740057963,1.999997143890459,131500
1693.8295806555739,3.9995143245548848,2.0002316221747,136500
2345.185644901734,3.9998629644527077,2.5000623286354053,239000
2260.409888646149,3.0001213748685354,3.5000315254054435,328000
2167.017927685438,3.000073489971333,3.4998225698886203,294000
1707.1512746756182,1.9999532593641371,2.5000110876393746,228000
912.8926195612596,3.0003463063015228,1.999904523653885,129000
1363.0253807424729,2.000165238094731,2.0002653007774875,164900
1907.8179023634682,4.000591300845929,3.499692186255914,210000
959.9709768727607,2.999998631151303,1.999863531479776,129000
969.9953250379031,2.0001295116218025,2.000107205306981,132500
2897.679996525679,2.0001523143682594,2.9998352225455376,287000
967.7619500825508,3.9998627195053476,2.0000915352908857,64500
1295.7541815602642,2.0001198186651656,2.999949578763238,220000
1252.0357039506462,2.9998584367427648,0.9999443818854198,142000
1694.3647491083025,2.9997697957311336,2.000174464127344,245350
1192.021854367084,3.999955627225748,1.5001464463689722,135000
1678.8342442160317,2.999852650941375,2.9996372632831316,193500
864.1373020530223,2.9997722602015338,1.0000150393786476,128500
1323.9571854414119,2.9995019647738332,2.0003455495254867,160000
1319.8029766198972,3.000222588904959,2.5003691646563575,162000
1182.8542862502036,2.000037916984032,1.500209939497178,120000
1708.9235345506543,2.999486059641273,2.000270774474833,130000
784.0216097963784,2.000055744606994,1.9995095470797368,109500
1952.8239773172147,3.000102737075402,3.5006690353622782,240000
858.1300928191077,2.0000624916962195,1.9999373952583568,134900
1709.7265498861962,3.0000360886895137,3.5001800535919205,208500
1376.1459174816216,3.0004624112990754,1.999834421384217,119500
1251.961956172684,0.9996521830786363,1.99994634738761,235000
858.1011836983927,2.000013503696282,2.0004121495849763,134900
1547.271551228326,2.9996938850258212,2.499932726390518,215200
774.1081118229968,2.999883026882697,1.0001149623078833,79000
1535.080619997898,4.00042336979474,1.9996482521027155,118964
772.9328586162662,2.000023282196024,1.0000360169002136,110000
2290.393559256649,3.9998947033149714,2.5001337023225205,255900
935.8405634036764,1.9999888904602208,2.000076813089788,140000
815.9973321085555,1.9997703890187688,1.9998795487594236,110000
883.9891346405009,1.999984939269049,1.9997797496190306,144000
1982.0966568430897,2.999981196270818,2.5002387855801254,228500
964.007331031046,2.0000705919951076,2.000123221330804,163500
1199.93655312174,1.9999528280383698,2.499980809022743,151000
986.9894361034725,1.9997929515355162,2.499861587673663,100000
949.886201600204,2.999634453107614,0.9998839674974731,119500
1496.0769825130074,3.0003613905217725,2.0001702708529203,225000
1789.888954893666,4.000071251370304,3.0000106906379553,165150
1540.957614533469,2.9993094236505793,1.9996969617875602,205000
1484.2028441412888,1.9999494161391786,2.0000254868813334,265900
894.0761153470587,2.999703619246261,2.0000057241119134,138500
1072.103836402356,2.0003047574820387,2.999262975882941,140000
1344.0394687135731,2.999853369052963,1.5000389882203704,97000
1127.8543711312027,2.9998060281347274,2.9996755355989158,155000
847.9404236652682,0.9998806739884362,1.9995646637221456,144500
986.9614049440786,1.999825205176103,1.4999995056119508,94500
1855.0744894853874,4.000658779604155,2.000295886785566,136900
1196.2375419141847,2.000142290853039,1.9999421244105735,139000
1912.6338943488947,3.000282385373418,1.5000041536397424,177000
2810.0357896994688,3.9999175044164175,2.499430512395547,302000
2632.844022679748,1.999827201846064,3.5000169825697807,466500
1102.90834620216,2.0000347932658338,1.0000907871947242,110500
1605.038090563754,3.0000820732209417,1.999855199640679,107400
1143.939072813426,3.000169902039156,2.000166363635221,143000
1478.7530949589222,3.000163008057714,2.4998343440602637,130500
1868.1065878312932,3.9996361228199406,3.5002235182774433,197500
1361.9375360544805,2.9999079850802035,1.999695141893366,128000
1852.14774076546,2.99994061110939,2.500119207023581,230000
1791.9733795882228,2.9998777619587096,2.499849507830276,231500
2134.162237583595,5.000264902088958,2.0002883137241314,214500
2007.115818375925,2.9999390863841873,3.50012990105568,310000
1455.9120597568142,2.999847478213532,2.4996895398708237,146000
864.0421670084584,3.0004740402285224,1.9999760298161269,129900
